global_index,domain,scene,model,qhat_target,qhat,temperature,prompt_version,seed_mode,max_steps,auto_answer
721,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
722,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
723,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
724,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
725,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
726,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
727,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
728,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
729,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
730,wastesorting,05,gpt-4o,95,0.8704,5.0,v2,random,50,true
731,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
732,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
733,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
734,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
735,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
736,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
737,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
738,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
739,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
740,wastesorting,05,gpt-4o,85,0.7369,5.0,v2,random,50,true
741,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
742,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
743,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
744,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
745,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
746,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
747,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
748,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
749,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
750,wastesorting,05,gpt-4o,75,0.7084,5.0,v2,random,50,true
751,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
752,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
753,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
754,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
755,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
756,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
757,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
758,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
759,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
760,wastesorting,05,gpt-4o,raw98,0.98,5.0,v2,random,50,true
761,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
762,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
763,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
764,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
765,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
766,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
767,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
768,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
769,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
770,wastesorting,05,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
771,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
772,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
773,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
774,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
775,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
776,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
777,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
778,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
779,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
780,wastesorting,05,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
781,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
782,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
783,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
784,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
785,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
786,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
787,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
788,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
789,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
790,wastesorting,05,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
791,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
792,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
793,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
794,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
795,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
796,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
797,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
798,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
799,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
800,wastesorting,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
